::ffff:127.0.0.1 - - [26/Oct/2017:07:36:15 +0000] "GET /pekan-ristek/vendor.dd88b74f.css HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:15 +0000] "GET /pekan-ristek/manifest.503fbea6.js HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:15 +0000] "GET /pekan-ristek/client.f1f84098.js HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:15 +0000] "GET /pekan-ristek/vendor.61207a3c.js HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/manifest.503fbea6.js.map HTTP/1.0" 304 - "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/vendor.61207a3c.js.map HTTP/1.0" 304 - "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/client.f1f84098.js.map HTTP/1.0" 304 - "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/assets/images/logo-traveloka.47f8f1ca.png HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/assets/images/logo-dewa-web.4a34cf4d.png HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/assets/fonts/Jaapokkienchance_Regular.e9b7f6de.otf HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/assets/fonts/glyphicons-halflings-regular.448c34a5.woff2 HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/vendor.dd88b74f.css" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
::ffff:127.0.0.1 - - [26/Oct/2017:07:36:16 +0000] "GET /pekan-ristek/assets/fonts/HELR45W.a357d33c.ttf HTTP/1.0" 304 - "http://localhost:4000/pekan-ristek/login/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
